,score,review
1316,-0.06254225224256516,"Finally I got to see the infamous ""Ice Age"". Apart from maybe not being as dead funny as I'd hoped for after seeing the brilliant teaser there is not a bad word I can say about it. Sure, it's not as g"
549,-0.06170356646180153,"My take on this, at our local festival where people would see me so often they thought me a better source than I may actually have been, began with a head shake: ""Well, I can't summarize the plot, but"
1570,-0.06149044260382652,"I saw this pilot when it was first shown, and I'm sure countless ""Spirit"" fans hate it, because, like Batman, the Green Hornet etc., it took the character in the direction of ""camp"". But I evidently n"
1826,-0.06101103499531746,"Genre: Dinosaur, animation, New York, time travel, circus.?<br /><br />Main characters: Rex the Tyrannosaurus rex, Elsa the pterodactyl, Dweeb the Parasarolophus, Ooo the Triceratops, a boy called Lou"
585,-0.060905009508132935,"I remember hitch hiking to Spain at 25, getting a lift from, what turned out to be, two fleeing Italian small crooks. They were doing a lot outside the law, but from the other side carrying a little p"
195,-0.05924471467733383,"To be honest, I had no idea what this movie was about when I started it. That's how I watch movies whenever possible. No preconception. I thought this was going to be a movie about stoners in the wood"
758,-0.05458989366889,"I really don't understand why people get so upset and pan this movie! Remember folks, this is an SNL movie, not anything that is supposed to be unpredictable and original in plot or direction! The Lad"
821,-0.05451191961765289,"After seeing Jeremy Brett as Sherlock Holmes, no actor should ever display such conceit as to imagine that he could ever come close to Mr. Brett's portrayal of ""one of the most interesting characters "
1341,-0.054325927048921585,"Hunky Geordie Robson Green is Owen Springer, a young doctor who moves home to Manchester to be near his father. Along the way, he falls for Anna, a woman 20 years his senior, and who happens to be the"
183,-0.05291897803544998,"People call this a comedy, but when I just watched it, I laughed<br /><br />only once. I guess the problem is that I first saw it when I was 14,<br /><br />and I wasn't old enough to understand that i"
796,-0.0513724684715271,"An overblown melodrama typical of its period (mid-1950s) and appropriate matinée food. Rock Hudson, the hulk everyone always falls in love with, plays his usual stereotype role, but whereas in Giant, "
810,-0.05078442394733429,"I first saw this movie when I was a freshman in high school, and the film has stuck with me through the years. It's not about the soundtrack, or cinematography, or even the dialogue and somewhat bad a"
1080,-0.05071495845913887,"""The Groove Tube"" was initially shown on video, in the first ""video theaters"" here in Boston. In one room, there were TV monitors on high stands, with old movie theater seats, in small groups facing t"
1682,-0.05069404095411301,"As in Amelie, recent French films seem to be taking a stereotypical male-female relationship slant, centered on a female finding her one true love. In this case, desperation leads to a convict, which "
189,-0.05049101263284683,"... than this ;-) What would happen if Terry Gilliam and Douglas Adams would have worked together on one movie? This movie starts with a touch of Brazil... when, at a certain point, the story moves st"
29,-0.050021685659885406,"In today's world of digital fabrication, there is no computer than can replace the actor and writer. Alas, this type of ""character driven"" film is far too rare these days. Duvall's performance as well"
946,-0.04908168315887451,"In 1958, Clarksberg was a famous speed trap town. Much revenue was generated by the Sheriff's Department catching speeders. The ones who tried to outrun the Sheriff? Well, that gave the Sheriff a chan"
1961,-0.04862695559859276,"William Powell is a doctor dealing with a murder and an ex-wife in ""The Ex-Mrs. Bradford,"" also starring Jean Arthur, Eric Blore, and James Gleason. It seems that Powell had chemistry going with just "
340,-0.04839564114809036,"Anyone who has seen this movie and reviewed it poorly, I would refer them to Roger Ebert's review of this movie. He is one of the most respected Critics in the industry, and he gave it 3 1/2 Stars.<br"
1323,-0.04795932397246361,"And my children love it now! Granted, I can watch it now and realize the animation wasn't that great, and that the plot is trite. Hey, if every villian introduced themselves by saying ""I ammmmm DAAAAR"
1174,-0.04791806638240814,"Once when I was in college and we had an international fair, the Russian section had a Soviet-era poster saying ""Ne boltay!"", meaning ""Don't gossip!"". I ""translated"" it for the ""generation"" of TV watc"
1155,-0.04542389139533043,"I'm 14, so you probably would think I have never heard of George Burns or Walter Matthau or anyone like that. Boy are you wrong. I had heard that George Burns was in this movie and that he won an Acad"
1381,-0.04355408996343613,"After having read two or three negative reviews on the main page of IMDb for ""Pushing Daisies"", and having literally minutes ago finished watching the final episode, I thought it was about time I said"
1328,-0.04217134416103363,"THE HOUSE THAT DRIPPED BLOOD is the third in a series of seven Amicus horror anthologies. If THE MONSTER CLUB is included as part of the series, this would make eight movies. Although, that movie is v"
940,-0.040907856076955795,"The Danes character finally let's Buddy have the awful truth. """"Leave me alone, kiss men if you want to,"" she screams self-righteously in front of everyone, thus destroying the man who has been in lov"
966,-0.0407276526093483,If you want to be cynical and pedantic you could point out that the opening where a RAF Lancaster bomber is mortally wounded on the 2nd of May 1945 is somewhat unlikely since German air defences were 
750,-0.04021977260708809,"This film does not fail to engage and move, even in 2008 to an audience only familiar with modern over-produced sound and computer enhanced techniques.<br /><br />The experience of the movie goer in 1"
970,-0.03981035202741623,"No day passes without a new released computer animated movie, so we now really have chances to see more than some nice effects. After watching Ice Age I felt that's it was not that big impact on me th"
87,-0.03964715451002121,"Has anyone been able to buy this movie? My Uncle ""Hutch"" was a Real (not Reel) pilot who is seen tossing his wings in the air and then snatching them with his fist as he was awarded his pilot's wings."
1321,-0.038873374462127686,That film is absolutely fantastic!! If you watch it with your friends it can be a very nice day... Obviously you have to know that the film is stupid and very bad directed and acted (Tomba/Unziker wha
753,-0.03775820881128311,"Like the gentle giants that make up the latter half of this film's title, Michael Oblowitz's latest production has grace, but it's also slow and ponderous. The producer's last outing, ""Mosquitoman-3D"""
132,-0.036907859146595,"i just finished watching Dressed to Kill,which is written and directed by Brian De Palma.the DVD had both the""R"" rated version and the unrated version.i chose the unrated version.since i have yet to v"
